Tesla C2050
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
4	51	1	11	26	36	0.021472	0.653792	0.020224	0.574112	0.060448	0.405856	2.649472
4	51	1	11	31	1	0.020864	0.515072	0.020192	0.545344	0.060448	0.424288	4.318784
4	51	1	11	31	6	0.021760	0.543776	0.020000	0.562976	0.061248	0.407008	5.179808
4	51	1	11	31	11	0.020448	0.566240	0.019840	0.581824	0.060096	0.406752	6.415072
4	51	1	11	31	16	0.021376	0.592256	0.020352	0.578912	0.060448	0.420160	4.692448
4	51	1	11	31	21	0.020960	0.615008	0.019936	0.561280	0.060160	0.406560	3.543200
4	51	1	11	31	26	0.021728	0.641792	0.031168	0.594432	0.062240	0.415072	4.340512
4	51	1	11	31	31	0.021568	0.666528	0.020576	0.561888	0.061856	0.415264	7.019872
4	51	1	11	31	36	0.022592	0.688832	0.031488	0.610848	0.061600	0.436512	5.804224
4	51	1	11	36	1	0.020896	0.546112	0.020640	0.596704	0.059712	0.406016	3.595328
4	51	1	11	36	6	0.020896	0.616736	0.020416	0.596192	0.060352	0.406784	6.222560
4	51	1	11	36	11	0.020864	0.597280	0.020128	0.563808	0.060704	0.406976	6.472512
4	51	1	11	36	16	0.021568	0.625312	0.042304	0.606368	0.061920	0.418240	5.806112
4	51	1	11	36	21	0.021632	0.647712	0.020384	0.562560	0.062400	0.416992	2.398848
4	51	1	11	36	26	0.022304	0.670048	0.020352	0.557248	0.056480	0.404672	5.545792
4	51	1	11	36	31	0.021120	0.695488	0.020512	0.617568	0.059808	0.422624	5.296832
4	51	1	11	36	36	0.021312	0.733632	0.020224	0.584032	0.061056	0.404000	4.263616
4	51	1	16	1	1	0.030816	0.256832	0.025088	0.771392	0.073632	0.531072	7.183104
4	51	1	16	1	6	0.030496	0.264352	0.021696	0.783808	0.073760	0.531232	3.853152
4	51	1	16	1	11	0.030240	0.273600	0.019744	0.807904	0.064448	0.406688	6.396288
4	51	1	16	1	16	0.023360	0.257472	0.019584	0.579680	0.060288	0.407104	6.646944
4	51	1	16	1	21	0.023232	0.266048	0.019328	0.609760	0.060416	0.407328	5.309632
4	51	1	16	1	26	0.023840	0.279776	0.019072	0.611072	0.061344	0.407680	4.631008
4	51	1	16	1	31	0.023968	0.290496	0.019712	0.567520	0.061984	0.418336	4.228960
4	51	1	16	1	36	0.023040	0.296640	0.019232	0.568800	0.060096	0.406976	6.213792
4	51	1	16	6	1	0.023648	0.260448	0.019456	0.623232	0.061792	0.417600	4.117024
4	51	1	16	6	6	0.030752	0.294368	0.021312	0.760736	0.073440	0.533024	4.765184
4	51	1	16	6	11	0.024064	0.280288	0.019104	0.567136	0.061536	0.407104	5.785952
4	51	1	16	6	16	0.023808	0.288032	0.019680	0.568640	0.062176	0.418496	6.610016
4	51	1	16	6	21	0.022976	0.295712	0.019392	0.546496	0.060224	0.406688	2.222656
4	51	1	16	6	26	0.023232	0.307104	0.019136	0.554112	0.059840	0.406432	6.659616
4	51	1	16	6	31	0.023776	0.319200	0.019744	0.563488	0.057536	0.417504	5.495392
4	51	1	16	6	36	0.024000	0.328800	0.019648	0.573472	0.061600	0.416320	4.481152
4	51	1	16	11	1	0.023136	0.283200	0.019456	0.545408	0.061568	0.405472	4.290464
4	51	1	16	11	6	0.023424	0.294560	0.019552	0.562528	0.059520	0.404736	4.181824
4	51	1	16	11	11	0.023712	0.307296	0.019424	0.566912	0.062016	0.404640	6.747008
4	51	1	16	11	16	0.023872	0.315968	0.019168	0.576096	0.061792	0.407392	2.406880
4	51	1	16	11	21	0.024224	0.326336	0.019776	0.563168	0.062080	0.427648	5.039136
4	51	1	16	11	26	0.023648	0.338880	0.019552	0.561760	0.062816	0.415840	5.168992
4	51	1	16	11	31	0.023104	0.343232	0.019136	0.544992	0.059936	0.406144	6.322176
4	51	1	16	11	36	0.023264	0.353920	0.019328	0.574784	0.060288	0.406048	6.768992
4	51	1	16	16	1	0.022880	0.309568	0.019136	0.546432	0.056320	0.404416	1.967424
